9 NN, ItalyPowerDemand, 0.9630709426627794
1 NN, LargeKitchenAppliances, 0.49333333333333335
3 NN, LargeKitchenAppliances, 0.4666666666666667
4 NN, LargeKitchenAppliances, 0.4613333333333333
5 NN, LargeKitchenAppliances, 0.44533333333333336
6 NN, LargeKitchenAppliances, 0.4533333333333333
7 NN, LargeKitchenAppliances, 0.44
8 NN, LargeKitchenAppliances, 0.45066666666666666
9 NN, LargeKitchenAppliances, 0.43733333333333335
1 NN, Lightning2, 0.7540983606557377
3 NN, Lightning2, 0.7704918032786885
4 NN, Lightning2, 0.7540983606557377
5 NN, Lightning2, 0.7213114754098361
6 NN, Lightning2, 0.7704918032786885
7 NN, Lightning2, 0.6885245901639344
8 NN, Lightning2, 0.6885245901639344
9 NN, Lightning2, 0.6885245901639344
1 NN, Lightning7, 0.5753424657534246
3 NN, Lightning7, 0.6164383561643836
4 NN, Lightning7, 0.6438356164383562
5 NN, Lightning7, 0.589041095890411
6 NN, Lightning7, 0.5753424657534246
7 NN, Lightning7, 0.5616438356164384
8 NN, Lightning7, 0.547945205479452
9 NN, Lightning7, 0.5342465753424658
1 NN, Mallat, 0.9142857142857143
3 NN, Mallat, 0.920682302771855
4 NN, Mallat, 0.9202558635394457
5 NN, Mallat, 0.8622601279317698
6 NN, Mallat, 0.7931769722814499
7 NN, Mallat, 0.7829424307036247
8 NN, Mallat, 0.7897654584221748
9 NN, Mallat, 0.7867803837953091
1 NN, Meat, 0.9333333333333333
3 NN, Meat, 0.9333333333333333
4 NN, Meat, 0.9333333333333333
5 NN, Meat, 0.9166666666666666
6 NN, Meat, 0.9166666666666666
7 NN, Meat, 0.9
8 NN, Meat, 0.9
9 NN, Meat, 0.9
1 NN, MedicalImages, 0.6842105263157895
3 NN, MedicalImages, 0.6868421052631579
4 NN, MedicalImages, 0.6894736842105263
5 NN, MedicalImages, 0.6789473684210526
6 NN, MedicalImages, 0.6802631578947368
7 NN, MedicalImages, 0.6723684210526316
8 NN, MedicalImages, 0.6618421052631579
9 NN, MedicalImages, 0.6460526315789473
1 NN, MiddlePhalanxOutlineCorrect, 0.7663230240549829
3 NN, MiddlePhalanxOutlineCorrect, 0.7697594501718213
4 NN, MiddlePhalanxOutlineCorrect, 0.7903780068728522
5 NN, MiddlePhalanxOutlineCorrect, 0.7835051546391752
6 NN, MiddlePhalanxOutlineCorrect, 0.7835051546391752
7 NN, MiddlePhalanxOutlineCorrect, 0.7766323024054983
8 NN, MiddlePhalanxOutlineCorrect, 0.7869415807560137
9 NN, MiddlePhalanxOutlineCorrect, 0.7800687285223368
1 NN, MiddlePhalanxOutlineAgeGroup, 0.5194805194805194
3 NN, MiddlePhalanxOutlineAgeGroup, 0.564935064935065
4 NN, MiddlePhalanxOutlineAgeGroup, 0.551948051948052
5 NN, MiddlePhalanxOutlineAgeGroup, 0.551948051948052
6 NN, MiddlePhalanxOutlineAgeGroup, 0.564935064935065
7 NN, MiddlePhalanxOutlineAgeGroup, 0.577922077922078
8 NN, MiddlePhalanxOutlineAgeGroup, 0.5974025974025974
9 NN, MiddlePhalanxOutlineAgeGroup, 0.5714285714285714
1 NN, MiddlePhalanxTW, 0.512987012987013
3 NN, MiddlePhalanxTW, 0.5454545454545454
4 NN, MiddlePhalanxTW, 0.538961038961039
5 NN, MiddlePhalanxTW, 0.5714285714285714
6 NN, MiddlePhalanxTW, 0.5714285714285714
7 NN, MiddlePhalanxTW, 0.577922077922078
